transect_id,along_baseline_m,transect_center_x_utm,transect_center_y_utm,transect_center_longitude,transect_center_latitude,distance_to_1952_m,distance_to_1990_m,distance_to_1995_m,distance_to_2000_m,distance_to_2005_m,distance_to_2010_m,distance_to_2015_m,distance_to_2020_m,distance_to_2025_m,NSM_meters,SCE_meters,EPR_m_per_year,EPRunc_m_per_year,LRR_m_per_year,LSE_meters,LCI_m_per_year,LR2,num_intersections
126.0,63000.0,223689.14504247587,2433531.3902210193,90.32410524204279,21.984530679613112,1366.7703915963357,838.6911891047203,1562.8249598345428,2147.705673615157,2147.705688598595,1500.785335722845,4452.911784909666,4821.485938407743,4932.894871118915,3566.1244795225793,4094.203682014195,48.851020267432595,0.21659436028550544,52.47899485813135,1235.1523916706117,38.0214072644256,0.4941527709317939,9
127.0,63500.0,223689.14504247587,2434031.3902210193,90.32402058022777,21.989043020452595,546.5057531573402,1565.186488591542,2779.455617920554,2305.9927151348675,4673.327740547247,1648.7355922351999,4617.625149940606,2777.2257250207185,2777.225725044933,2230.7199718875927,4126.821987389907,30.557807834076613,0.21659436028550544,38.7338269175141,1137.0980812350497,35.00302435374656,0.3857151496247362,9
128.0,64000.0,223689.14504247587,2434531.3902210193,90.32393589654431,21.993555358501755,3312.803098888864,1071.7835418331379,1183.1815937494684,3244.066570823954,4163.122315468703,989.0608338926977,3104.8163654578384,3104.8163654578384,3104.8163654578384,-207.98673343102564,3174.0614815760055,-2.849133334671584,0.21659436028550544,2.7214766742232595,1255.788215006401,38.65663498901881,0.0025350469209616255,9
129.0,64500.0,223689.14504247587,2435031.3902210193,90.32385119098932,21.998067693760106,1827.7364890400786,2752.199531569786,2752.199531569786,2195.244799984357,4209.936411854142,2083.8535152680124,1916.7663766621263,4098.538689953042,1916.7663766621263,89.02988762204768,2382.199922814063,1.219587501671886,0.21659436028550544,10.518561950000423,957.0128250052801,29.459502019494803,0.06136037923260096,9
130.0,65000.0,223689.14504247587,2435531.3902210193,90.32376646355966,22.00258002622716,4796.816808378557,3317.8019468902785,2593.78669320466,2621.6335181985924,831.4259697220114,1173.5893893855973,4312.442350052937,4340.29092639382,4312.442350052937,-484.37445832561934,3965.3908386565454,-6.635266552405745,0.21659436028550544,-10.277524657076295,1527.3523583920464,47.01613051662332,0.023916492074547824,9
131.0,65500.0,223689.14504247587,2436031.3902210193,90.32368171425225,22.007092355902408,4494.335227708449,1488.6181903700344,1683.5416494055244,2658.1535303039127,4637.721606857551,3688.4483289633354,3688.4483296848484,3688.4483289633354,627.715169005096,-3866.6200587033527,4010.006437852455,-52.96739806442949,0.21659436028550544,-18.40308680627235,1454.2006834225906,44.764319610661616,0.07975333336075663,9
132.0,66000.0,223689.14504247587,2436531.3902210193,90.32359694306395,22.011604682785375,4097.827420148795,229.0947110299021,4198.2957459564495,4962.9790051596065,535.398686963832,4142.606435639085,4114.761747206707,4851.591135613387,4114.761747206707,16.934327057912014,4733.884294129704,0.2319770829850961,0.21659436028550544,11.637835147297467,1887.8737889802799,58.11397741582932,0.020149771108334047,9
133.0,66500.0,223689.14504247587,2437031.3902210193,90.32351214999169,22.016117006875557,420.90154349495424,303.86109954252606,3427.2950534335396,4652.423611373466,4652.423611373466,4624.579929002939,1728.7992731600243,415.24086568530765,415.24086568530765,-5.660677809646586,4348.56251183094,-0.07754353163899433,0.21659436028550544,12.20336956514812,2142.2364215430853,65.94396285790178,0.017257442048548066,9
134.0,67000.0,223689.14504247587,2437531.3902210193,90.32342733503233,22.020629328172465,2957.24451636718,233.94693684522645,100.1804258004413,155.86841026396723,16.648495783127146,,1681.8203867452685,1403.3846459822962,1681.8203867452685,-1275.4241296219116,2940.596020584053,-17.47156341947824,0.21659436028550544,-13.884726870754731,1101.4148054776267,35.168822691731556,0.08932956103912826,8
135.0,67500.0,223689.14504247587,2438031.3902210193,90.32334249818277,22.025141646675607,3179.1832642509835,2080.328567952878,159.17538206127938,3834.39603014139,1941.1157043851854,,1662.6894371979288,103.48930614284473,1662.6894371979288,-1516.4938270530547,3730.906723998545,-20.773888041822666,0.21659436028550544,-26.886130396521644,1229.107199953383,39.24611596767684,0.22800836035259198,8
136.0,68000.0,223689.14504247587,2438531.3902210193,90.32325763943989,22.029653962384497,4683.045928312844,307.1480643604009,307.1480460060993,279.30593102326384,3703.8352132666914,4037.9300087665033,1894.1377357571037,1894.1377357571037,1894.1377357571037,-2788.9081925557402,4403.73999728958,-38.20422181583206,0.21659436028550544,-21.69512152373371,1735.6196231722586,53.427173030451144,0.07796081646374653,9
137.0,68500.0,223689.14504247587,2439031.3902210193,90.3231727588006,22.03416627529863,3589.0065295244276,510.79578293513623,3879.5289617693925,4269.29322964375,2626.7062297425873,3879.529007118632,2264.777034816827,4612.102837584389,2264.777034816827,-1324.2294947076007,4101.307054649253,-18.140130064487682,0.21659436028550544,0.20820691084674334,1385.185630919753,42.63984538684788,1.222590301352966e-05,9
138.0,69000.0,223689.14504247587,2439531.3902210193,90.32308785626175,22.038678585417525,4727.4879404057865,1076.3553126392362,4380.453019445442,2885.9516374982195,575.2311556840141,4166.571285070153,2997.3104514117294,2997.3104514117294,352.50857061040006,-4374.979369795386,4374.979369795386,-59.93122424377242,0.21659436028550544,-35.252647950072166,1569.7438137697845,48.32105677537321,0.21440564357495273,9
139.0,69500.0,223689.14504247587,2440031.3902210193,90.32300293182024,22.04319089274069,4376.422222138499,806.700954664353,4176.65665817968,4286.566142215714,1975.947750375286,4314.404594037362,2866.794218944764,2282.1770989437064,2866.794218944764,-1509.628003193735,3569.721267474146,-20.67983566018815,0.21659436028550544,-16.61811401334067,1305.2133224272804,40.178076513975505,0.08064810691072088,9
140.0,70000.0,223689.14504247587,2440531.3902210193,90.32291798547296,22.047703197267616,4500.181673253101,,4501.8266429083305,4712.768353806372,2791.9643049855367,4684.930846238887,3515.7494115851005,843.2887331686507,843.2887331686507,-3656.89294008445,3869.4796206377214,-50.09442383677329,0.21659436028550544,-43.80622637562052,1424.9240747441906,45.87176299908016,0.36464604053275207,8
141.0,70500.0,223689.14504247587,2441031.3902210193,90.32283301721678,22.052215498997832,4253.067653571314,,4103.162489928829,1269.6018538784701,1297.4393271321023,,3802.7835836419545,3802.7835836419545,3802.7835836419545,-450.28406992935925,2983.4657996928436,-6.168274930539168,0.21659436028550544,-7.895128451341211,1423.8566114925923,47.92944017978662,0.02156000380485379,7
142.0,71000.0,223689.14504247587,2441531.3902210193,90.3227480270486,22.056727797930836,4076.5423065135255,,3537.495617990964,3815.8741495104914,1445.3599138165882,,1473.1964596047765,4145.472858110821,4145.472858110821,68.93055159729556,2700.112944294233,0.9442541314698022,0.21659436028550544,-10.130216713250396,1321.669876445454,44.48966052425282,0.04040259871541385,7
143.0,71500.0,223689.14504247587,2442031.3902210193,90.32266301496529,22.061240094066136,2740.839182511845,,3612.113322244957,4753.434324602364,2261.3264010233106,,2177.819966505369,4710.820699099597,4710.820699099597,1969.9815165877517,2575.6143580969947,26.986048172434955,0.21659436028550544,17.73138311240609,1201.4010333442532,40.44120629481432,0.13503235311513784,7
